user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
lelepons,12680137,6957784253044165894,Imagine meeting your childhood idol @daddyyankee,1619985389,12,https://www.tiktok.com/@lelepons/video/6957784253044165894?lang=en,9400000,23000,26700,45300000
xtassy,21176895,6947433470784326918,Science or magic?🤔 #science #topology #magic #demostration #fyp #foryoupage #foryou #xtassybeats #parati #ropes #escapeartist,1617575410,50,https://www.tiktok.com/@xtassy/video/6947433470784326918?lang=en,285800,12200,1874,2400000
thistrippyhippie,144268990985478144,6942218699914972421,trying to eat my dinner yesterday 🎗🦋💙4 days.... #tourettes #awareness #disability #foryou #foryoupage #tourettessyndrome,1616361251,54,https://www.tiktok.com/@thistrippyhippie/video/6942218699914972421?lang=en,550400,3404,4185,4200000
ashd131,28608264,6958810254134037766,How many different Tik Toks can I make with this video? 😂#MakeMomEpic #IFeelWeightless #fyp #foryoupage #TikTokGGT,1620224275,12,https://www.tiktok.com/@ashd131/video/6958810254134037766?lang=en,800100,24800,5981,3000000
jkentrn,6899995989240923141,6953727681615760645,Changed up some of our laundry products. Now gain just needs to dryer sheets in this scent🤪 #refill #laundry #restock #jkentrn #laundrybar #asmr,1619040896,48,https://www.tiktok.com/@jkentrn/video/6953727681615760645?lang=en,65100,2385,803,585300
almasreadings,6903456823732814854,6956532591918861569,#messagefromheaven  #messagefromabove  #spiritual  #angelcards #archangels #heaven #angelguidance #guardianangel,1619693964,15,https://www.tiktok.com/@almasreadings/video/6956532591918861569?lang=en,1800000,84600,43300,9500000
hanginwithehensleys,6853190183564805126,6958119395461811462,Goodbye Cast #babyAbby #IFeelWeightless #free #shrinershospitalsforchildren #doubleamputee #amputee #fyp @xdisfunctionsx,1620063421,20,https://www.tiktok.com/@hanginwithehensleys/video/6958119395461811462?lang=en,3500000,25800,43300,40500000
5.minute.recycle,6808225158378734598,6949646455179136261,Don't miss these #HealthyLiving hacks! #EcoHacks #recycled #recycledguru #recycling,1618090660,47,https://www.tiktok.com/@5.minute.recycle/video/6949646455179136261?lang=en,122400,354,238,1600000
nabela,6745892773859165189,6958648355438300422,strawberries & cream sweet rolls for today’s #pocketsofpeace 🍓☁️✨ #nabelanoorhome #simplerecipe #springfashion,1620186581,15,https://www.tiktok.com/@nabela/video/6958648355438300422?lang=en,1400000,4184,7978,7300000
ttvleolove_3,6854756114790941701,6957057684130614534,She got that big purr @oliver6060 #big #bigpurr #bigpurrrrchallenge #fyp #fup #foryoupage #foryoupageofficiall #pur #ShadowAndBone,1619816221,12,https://www.tiktok.com/@ttvleolove_3/video/6957057684130614534?lang=en,897400,89400,63400,5700000
noahbeck,6775033566016963589,6938139231860591878,I MEAN ITS A MF BOP IDC,1615411426,13,https://www.tiktok.com/@noahbeck/video/6938139231860591878?lang=en,527200,1155,5823,3800000
honestteachervibes,6737764490706813957,6959348370846649606,Mane we stayed getting in trouble for this! 🤣 #fyp #honestteachervibes #bigdawg,1620349565,11,https://www.tiktok.com/@honestteachervibes/video/6959348370846649606?lang=en,1200000,25600,13500,4800000
madelynnfinn_,6771141243407565829,6950673344786107653,Made his dream come true on our wedding day♥️ #newlyweds #weddinggift #puppywedding #groomsgift #justmarried,1618329752,41,https://www.tiktok.com/@madelynnfinn_/video/6950673344786107653?lang=en,3100000,55700,8788,14000000
yareli_king15,6734451676075262981,6955618682353536262,Spot my cat #fypシ #foryou #tiktok #cat #spotmycat #catsoftiktok #kitty #catlover #funnycat #cathiding #ispy #catvideo #neontwin #weirdpets #hidenseek,1619481178,11,https://www.tiktok.com/@yareli_king15/video/6955618682353536262?lang=en,313100,1950,26400,3300000
midwesternhooftrimmer,6770398792380630022,6950817419904453894,#abscess #fixedit #happycow #cow #farm #trimmerlife #midwesternhooftrimmer,1618363298,19,https://www.tiktok.com/@midwesternhooftrimmer/video/6950817419904453894?lang=en,326700,857,3999,6000000
blaiseeeeeeeeeeeee,6834198369936098309,6958533654368898310,it’s goin down tonight ...😂 #fyp #couples @_alexciaa,1620159873,54,https://www.tiktok.com/@blaiseeeeeeeeeeeee/video/6958533654368898310?lang=en,705500,9152,7602,3900000
charterwithchristos,6888452263628129285,6958821583796440325,DAMNNNNNNN,1620226912,20,https://www.tiktok.com/@charterwithchristos/video/6958821583796440325?lang=en,180200,10800,6071,10100000
noahbeck,6775033566016963589,6937557713278733573,b!tch slapped.. remake of my previous post haha,1615276039,7,https://www.tiktok.com/@noahbeck/video/6937557713278733573?lang=en,723300,3963,9244,4800000
cznburak,6626035987700531205,6953296691869027585,🙈😂❤️🤗🥺 #cznburak #tiktok,1618940548,13,https://www.tiktok.com/@cznburak/video/6953296691869027585?lang=en,227500,491,1282,2200000
drpimplepopper,6728184922144949253,6953696051652037894,"#duet with @heresyourmonkeycontent George, the NEXT Dr Pimple Popper! #georgethemonkey #drpimplepopper #SLMDskincare Goto drpimplepopper.com for merch",1619033530,57,https://www.tiktok.com/@drpimplepopper/video/6953696051652037894?lang=en,203500,1193,778,2700000
erinduganjurchak,6794525029553521670,6955216049667165446,YOOOOOO😳😳😳😳 #makeup #lipstick #ysl #yslbeauty #lifehack #jewelry #yslring,1619387433,32,https://www.tiktok.com/@erinduganjurchak/video/6955216049667165446?lang=en,1600000,5002,1575,9600000
nusr_et,6890452368548201477,6959826260176555265,My new master chef #saltbae #saltlife #salt,1620460830,46,https://www.tiktok.com/@nusr_et/video/6959826260176555265?lang=en,135200,367,526,1100000
herpin_hippie,6648625797669535749,6957392182185708806,I love these dummies 🐊🥰 #reptile #supportsmallbusiness #sanctuary #zoo #alligator #crocodile  #fypシ,1619894103,115,https://www.tiktok.com/@herpin_hippie/video/6957392182185708806?lang=en,805100,1399,1124,4400000
itslilyw,2417567,6955180818939514118,can you..?,1619379229,13,https://www.tiktok.com/@itslilyw/video/6955180818939514118?lang=en,687800,12500,8812,2600000
noahbeck,6775033566016963589,6957000871150357766,@amazonprimevideo sent a mf ufo to our house to drop off a PS5... shoutout #withoutremorse GO STREAM!!,1619802994,15,https://www.tiktok.com/@noahbeck/video/6957000871150357766?lang=en,587000,482,2596,3200000
itzshauni,175468248220520448,6950342890560179462,#oneliners,1618252811,9,https://www.tiktok.com/@itzshauni/video/6950342890560179462?lang=en,14000,20,135,104400
savannahsbyrd,6730261596776596486,6956014324099976454,you have no ideaaaa,1619573297,9,https://www.tiktok.com/@savannahsbyrd/video/6956014324099976454?lang=en,259300,1241,811,1300000
thistrippyhippie,144268990985478144,6932232334099877126,@fireflyslime mmm🤤😍 #slime #unboxing #tourettes #foryou #tourettessyndrome #foryoupage,1614036128,53,https://www.tiktok.com/@thistrippyhippie/video/6932232334099877126?lang=en,377000,358,1464,2200000
lth456,6942747782307529734,6951554148823207173,Crocodile vs Big snake very Dangerous fight #animals #pet #fyp #dinosaur #fypシ #foryou #foryoupage #foryoupage #lion,1618534831,15,https://www.tiktok.com/@lth456/video/6951554148823207173?lang=en,263800,1556,1575,15500000
jules_fl_loans,6705160020725924869,6959977751927426310,Sharing Tiktoks is a special bond🤍 #texttiktoks #sharetiktoks #mortgagelife,1620496102,13,https://www.tiktok.com/@jules_fl_loans/video/6959977751927426310?lang=en,5571,4159,37,133200
goatdaddys,6821167995290911750,6947692348260273413,Another day in the office...#goatdaddysfarm #fyp #tortoisesoftiktok #animals #petsoftiktok #horsesontiktok #donkey,1617635685,59,https://www.tiktok.com/@goatdaddys/video/6947692348260273413?lang=en,11900,168,84,231900
nate_ferrar,6677534014612030469,6954834657229737222,It’s always somethin man always somethin #gfym #DoritosDuetRoulette #harley #harleydavidson,1619298633,22,https://www.tiktok.com/@nate_ferrar/video/6954834657229737222?lang=en,767800,23200,3567,4800000
drivewayartco,6877916530685248518,6958599194076663045,Spring VIBES 🌺🌿🌼 #diy,1620175133,10,https://www.tiktok.com/@drivewayartco/video/6958599194076663045?lang=en,243100,8678,2560,10000000
christian19722,6951889883657012230,6954714392000908549,your dad won the lottery😮copy link for it to come true😼👏,1619270633,15,https://www.tiktok.com/@christian19722/video/6954714392000908549?lang=en,343900,38600,11300,964600
hollyhood.dunn,8052071,6956778731595713797,Who tryna go shopping?🤠#country #BBR #viral #foryou #FYP #blackcowboy #alabama #TikTokGGT,1619751275,10,https://www.tiktok.com/@hollyhood.dunn/video/6956778731595713797?lang=en,2400000,68200,36600,9700000
basicallykaren_,1575740,6956428582067408133,,1619669751,9,https://www.tiktok.com/@basicallykaren_/video/6956428582067408133?lang=en,5000000,99600,83400,24300000
merchmotel,6806805820141306886,6956478962725850373,#chicken #psychic,1619681487,13,https://www.tiktok.com/@merchmotel/video/6956478962725850373?lang=en,125000,4715,1577,3500000
thistrippyhippie,144268990985478144,6934035607505145093,quite vulnerable to leave in the absent seizure so try to be understanding 💕 #tourettes #foryou #awareness #foryoupage,1614455983,50,https://www.tiktok.com/@thistrippyhippie/video/6934035607505145093?lang=en,1800000,2853,4418,8900000
flakeysalt,6719105897569993733,6956362893935791366,Canes sauce is already out there but we made some little fancy pants man tweaks.,1619654454,33,https://www.tiktok.com/@flakeysalt/video/6956362893935791366?lang=en,3700000,88000,15200,21800000
overtime,6625714545389142022,6958626295936847110,Y’all be quiet while i cry my eyes out 😭 #brother #cute #homecoming #military #shoutoutot (h/t @okayemotions),1620181444,16,https://www.tiktok.com/@overtime/video/6958626295936847110?lang=en,194500,412,611,971700
dancingsfinks,6804401175481697285,6946958517316193542,First I will go quietly through the pedestrian crossing then I will look 😂#dancer  #crazylegs #gliding #zawodowytancerz,1617464826,24,https://www.tiktok.com/@dancingsfinks/video/6946958517316193542?lang=en,464900,49200,11900,7500000
holdendavenport,1972909,6957856759956458758,I love this🤣 @ashleyjperez201 @rose_lynnnnn,1620002272,11,https://www.tiktok.com/@holdendavenport/video/6957856759956458758?lang=en,16600,57,103,146200
amelia_0079,6942727381993030662,6947872785083452673,#briefstrokes #teaching #drawing #sketch #foryou #fyp,1617677697,13,https://www.tiktok.com/@amelia_0079/video/6947872785083452673?lang=en,11900,204,40,408500
blaiseeeeeeeeeeeee,6834198369936098309,6960040729934679302,they all act like this 😂😂🤦🏽‍♂️ @_alexciaa #fyp #couples,1620510766,51,https://www.tiktok.com/@blaiseeeeeeeeeeeee/video/6960040729934679302?lang=en,26900,146,417,124100
juliusdein,6624551137796800518,6958282906712165637,WATCH CLOSELY 👀🤣,1620101495,10,https://www.tiktok.com/@juliusdein/video/6958282906712165637?lang=en,1800000,5278,9276,28100000
.baby.frogs,6744269737578415110,6959221556715277574,the tiktok frog army is getting a big upgrade... I need tonnes of rocks and plants.... world domination 🥰🙈 #frogarmy #tadpoles #pool #nature #fyp,1620320037,16,https://www.tiktok.com/@.baby.frogs/video/6959221556715277574?lang=en,200100,492,1237,1200000
huntersofhappiness_,6750362408416592901,6957905958551014661,Pantry renovation part one! #pantryorganization #pantrytransformation #homerenovation #diy #homemakeover,1620013729,50,https://www.tiktok.com/@huntersofhappiness_/video/6957905958551014661?lang=en,1800000,4316,2787,15300000
funkycoldnelson,6945432108681331717,6958481996918246662,it's the end of the world.                             A world run by parasites.                             #lifehack #peacefulwalk #underattack #ew,1620147845,12,https://www.tiktok.com/@funkycoldnelson/video/6958481996918246662?lang=en,350500,14100,3345,8800000
whenitallgoeswrong,6883244464397419525,6957532545458162949,#nolabelsfam #dragqueenpastor #selflove #unchainyourself #beyourself break your own chain #orchains,1619926786,25,https://www.tiktok.com/@whenitallgoeswrong/video/6957532545458162949?lang=en,17400,4513,8231,177800
tommywinkler,6749281586875450374,6959941779051334917,Reply to @rohitmehra8147 Had to travel to India for this one😁 #foryou #indianfood #foodtok #pakistan,1620487727,43,https://www.tiktok.com/@tommywinkler/video/6959941779051334917?lang=en,192300,632,7170,1100000
fritzdoesart,6619354967991336966,6949285250665139462,Reply to @billp111 @warnerbrostv “The Mystery Machine” #scooby #scoobydoo #scoobysnack #vanlife #van #90s #cartoon #classic #paintmatch #paintmixing,1618006561,58,https://www.tiktok.com/@fritzdoesart/video/6949285250665139462?lang=en,99700,174,1569,630000
ims0g0n3,6949613915492189190,6954888725885144325,#fyp #momvsdad,1619311222,59,https://www.tiktok.com/@ims0g0n3/video/6954888725885144325?lang=en,440800,944,5055,4300000
thistrippyhippie,144268990985478144,6941471393976487173,blessed🥰(i haven’t been in a wheelchair for a full 3/4 years i go through bad spells) #tourettes #couple #foryou #awareness #foryoupage,1616187255,10,https://www.tiktok.com/@thistrippyhippie/video/6941471393976487173?lang=en,624200,554,1072,3400000
billyvsco,6614884226012708869,6957748811645127942,THANK YOU FOR 9M I LOVE EVERY ONE OF YOU! BRING IT IN!❤️🥳  #mentalhealthawareness #learnontiktok #tiktokpartner,1619977137,30,https://www.tiktok.com/@billyvsco/video/6957748811645127942?lang=en,1000000,11500,12300,3800000
katiefeeneyy,15251627,6956349887118101766,why does the food ALWAYS taste better at my best friend’s house?,1619651425,8,https://www.tiktok.com/@katiefeeneyy/video/6956349887118101766?lang=en,301500,5521,13800,1100000
cznburak,6626035987700531205,6953650239865621761,🥺🥺🥺🥺🥺 #cznburak #tiktok,1619022864,10,https://www.tiktok.com/@cznburak/video/6953650239865621761?lang=en,530300,1971,6859,10800000
emilybridgesxo,6768211263287460869,6958583005350776069,Reply to @lila_pillsbury #shoehaul #sneakerhead,1620171364,15,https://www.tiktok.com/@emilybridgesxo/video/6958583005350776069?lang=en,341100,496,1425,1600000
espn,6663294979903422470,6957399204859809029,This is why Bengals’ 5th round pick Evan McPherson was the first kicker drafted 😳 (via @evan_mcpherson19),1619895738,9,https://www.tiktok.com/@espn/video/6957399204859809029?lang=en,273300,10500,1438,2600000
cznburak,6626035987700531205,6948795053657623809,Czn farkıyla düşme sever misiniz?❤️😂🙈🤗 #cznburak #tiktok,1617892427,13,https://www.tiktok.com/@cznburak/video/6948795053657623809?lang=en,218700,481,1187,3600000
cleancove,6929639042860123141,6948118279269453061,#vacuum #satisfyingcleans #satisyfingvids #asmr_tingles #cleaningtherapy #soapasmr  #detailingcars #details #detailingcars #springcleaning #YasClean,1617734854,58,https://www.tiktok.com/@cleancove/video/6948118279269453061?lang=en,7788,49,35,189200
remusriddlerubeus,6954021302085534725,6956678102546402565,#RaisingRemus #specialneedspuppy #bostonterrier #bostonsoftiktok #gofundme  page is up check out our first video for info on his condition,1619727843,20,https://www.tiktok.com/@remusriddlerubeus/video/6956678102546402565?lang=en,612900,47100,4681,2200000
whyyounolikemypie,6786380597583545350,6959575553565379846,#fail #beer #tiktok #laugh #dive #beach #biki #pool #game #funny #helpp #partynextdoor #lady #wine #friday,1620402459,10,https://www.tiktok.com/@whyyounolikemypie/video/6959575553565379846?lang=en,473700,11400,6816,4200000
cznburak,6626035987700531205,6928855842787822849,❤️❤️❤️❤️❤️❤️ #cznburak #tiktok,1613249971,43,https://www.tiktok.com/@cznburak/video/6928855842787822849?lang=en,241600,1195,1791,3500000
